Z_value
0.5782250656167979
0.6414632545931759
0.6457709973753281
0.6457709973753281
0.6457709973753281
0.6457709973753281
0.6457709973753281
0.6457709973753281
0.6457709973753281
0.6457709973753281
0.6457709973753281
0.6457709973753281
0.6457709973753281
0.6457709973753281
0.6500787401574804
0.6500787401574804
0.6500787401574804
0.6543864829396325
0.6543864829396325
0.6543864829396325
0.6543864829396325
0.6543864829396325
0.6543864829396325
0.6543864829396325
0.6543864829396325
0.6543864829396325
0.6543864829396325
0.6543864829396325
0.6543864829396325
0.6543864829396325
