Z_value
0.6755905511811023
0.6755905511811023
0.6755905511811023
0.7338582677165354
0.752755905511811
0.752755905511811
0.752755905511811
0.9181102362204724
0.9181102362204724
0.9181102362204724
0.9181102362204724
0.9181102362204724
0.9181102362204724
0.9181102362204724
0.9181102362204724
0.9181102362204724
0.9181102362204724
0.9511811023622048
0.9511811023622048
0.9511811023622048
0.9511811023622048
0.9511811023622048
0.9511811023622048
0.9511811023622048
0.9511811023622048
0.9511811023622048
0.9511811023622048
0.9511811023622048
0.9511811023622048
0.9511811023622048
